,id,original_zip,match,match_kind,state_code,county_code,tract_code,block_code,Rental Relief Fund: How much rent do you owe due to COVID-19,Rental Relief Fund: How much do you owe on utilities listed?,Rental Relief Fund: Total Monthly Income all sources,Rental Relief Gap,Months of Assistance Awarded,Date of Final Decision,Utility Payments - Amount obtained (),Future Stipend - Amount obtained (),Rental Arrears - Amount obtained (),Moving Costs - Amount obtained (),Total RRF Award
1122,164428,2119,Match,Non_Exact,25.0,25.0,70103.0,1001.0,0.0,0.0,531,0,0,5/14/2021,0.0,0.0,6985.0,0.0,6985.0
1123,164429,2131,Match,Non_Exact,25.0,25.0,82000.0,2004.0,675.0,0.0,0,675,April-21; May-21; June-21,4/12/2021,0.0,2025.0,0.0,0.0,2025.0
1124,164430,2118,Match,Non_Exact,25.0,25.0,50700.0,3004.0,1500.0,0.0,2800,1500,April-21; May-21; June-21; July-21,4/23/2021,0.0,5600.0,1400.0,0.0,11200.0
1125,164431,2121,Match,Non_Exact,25.0,25.0,80601.0,1007.0,1662.0,0.0,1000,1662,April-21; May-21; June-21; July-21; August-21; September-21; October-21,7/30/2021,0.0,7662.0,1662.0,0.0,15000.0
1126,164432,2128,Match,Exact,25.0,25.0,50700.0,3004.0,5700.0,0.0,0,5700,February-21; March-21; April-21; May-21; June-21; July-21,4/22/2021,0.0,0.0,13300.0,0.0,13300.0
1127,164433,2128,Match,Non_Exact,25.0,25.0,90100.0,5002.0,1900.0,0.0,2800,1900,March-21; April-21; May-21; June-21; July-21,4/7/2021,0.0,9500.0,0.0,0.0,15000.0
1128,164434,2121,Match,Non_Exact,25.0,25.0,402.0,2009.0,0.0,0.0,400,0,April-21; May-21; June-21; July-21,4/7/2021,0.0,2250.0,0.0,0.0,2250.0
1129,164435,2126,Match,Non_Exact,25.0,25.0,50901.0,1016.0,1900.0,0.0,567,1900,February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21,7/4/2021,0.0,0.0,13300.0,0.0,15000.0
1130,164436,2128,Match,Non_Exact,25.0,25.0,90100.0,3002.0,4000.0,0.0,2400,4000,January-21; February-21; March-21,4/7/2021,0.0,5700.0,0.0,0.0,12700.0
1131,164437,2129,Match,Non_Exact,25.0,25.0,50101.0,3006.0,1000.0,0.0,1200,1000,March-21; April-21; May-21; June-21; July-21,4/28/2021,0.0,4150.0,0.0,0.0,4150.0
1132,164438,2128,Match,Exact,25.0,25.0,50101.0,2004.0,1000.0,0.0,854,1000,0,5/19/2021,0.0,0.0,11400.0,0.0,11400.0
1133,164439,2132,Match,Non_Exact,25.0,25.0,40401.0,2000.0,0.0,0.0,1148,0,0,5/7/2021,0.0,0.0,4200.0,0.0,7350.0
1134,164440,2122,Match,Non_Exact,25.0,25.0,50700.0,1000.0,3750.0,0.0,930,3750,0,5/14/2021,0.0,0.0,7500.0,0.0,7500.0
1135,164441,2132,No_Match,0,0.0,0.0,130402.0,4021.0,1675.0,0.0,2006,1675,April-21; May-21; June-21,4/7/2021,0.0,0.0,3350.0,0.0,3350.0
1136,164442,2135,Match,Non_Exact,25.0,25.0,100601.0,2004.0,2813.0,0.0,650,2813,April-21; May-21; June-21; July-21,3/31/2021,96.27,5250.0,4215.0,0.0,14811.27
1137,164444,2125,No_Match,0,0.0,0.0,100601.0,2004.0,900.0,0.0,1958,900,March-21; April-21; May-21; June-21; July-21; August-21,4/7/2021,0.0,2700.0,2400.0,0.0,8700.0
1138,164445,2128,Match,Exact,25.0,25.0,50200.0,2002.0,3400.0,0.0,2000,3400,April-21; May-21; June-21; July-21,4/22/2021,0.0,0.0,8000.0,0.0,8000.0
1139,164446,2215,Match,Non_Exact,25.0,25.0,50901.0,1015.0,2000.0,0.0,645,2000,April-21; May-21; June-21; July-21,4/16/2021,0.0,8000.0,0.0,0.0,8000.0
1140,164447,2136,Match,Non_Exact,25.0,25.0,51101.0,1000.0,0.0,0.0,1600,0,April-21; May-21; June-21,3/26/2021,0.0,2400.0,0.0,0.0,2400.0
1141,164448,2128,Match,Non_Exact,25.0,25.0,10205.0,1004.0,2100.0,0.0,0,2100,April-21; May-21; June-21,4/5/2021,0.0,6300.0,0.0,0.0,6300.0
1142,164449,2128,Match,Exact,25.0,25.0,51200.0,3000.0,2490.0,0.0,2240,2490,April-21; May-21; June-21; July-21,4/7/2021,0.0,0.0,4980.0,0.0,4980.0
1143,164451,2131,No_Match,0,0.0,0.0,110301.0,2019.0,0.0,0.0,0,0,April-21; May-21; June-21; July-21,4/16/2021,0.0,0.0,6500.0,0.0,6500.0
1144,164452,2118,Match,Non_Exact,25.0,25.0,50500.0,1003.0,0.0,0.0,0,0,0,5/31/2021,0.0,0.0,4800.0,0.0,4800.0
1145,164454,2134,Match,Non_Exact,25.0,25.0,80500.0,2002.0,8400.0,0.0,3000,8400,September-20; October-20; November-20; December-20; January-21; February-21; April-21; May-21; June-21; July-21,4/23/2021,0.0,0.0,13800.0,0.0,13800.0
1146,164455,2131,Match,Non_Exact,25.0,25.0,92400.0,1006.0,0.0,0.0,2163,0,April-21; May-21; June-21; July-21; August-21,6/16/2021,0.0,0.0,8500.0,0.0,8500.0
1147,164456,2126,Match,Non_Exact,25.0,25.0,805.0,2005.0,4400.0,0.0,300,4400,December-20; January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/14/2021,0.0,0.0,7040.0,0.0,7040.0
1148,164457,2111,Match,Non_Exact,25.0,25.0,110502.0,2000.0,1900.0,0.0,467,1900,April-21; May-21; June-21; July-21,4/14/2021,0.0,0.0,7600.0,0.0,7600.0
1149,164458,2115,Match,Non_Exact,25.0,25.0,101102.0,3004.0,0.0,0.0,1500,0,March-21; April-21; May-21; June-21; July-21,4/21/2021,0.0,0.0,6000.0,0.0,6000.0
1150,164459,2128,Match,Non_Exact,25.0,25.0,70103.0,1001.0,4500.0,0.0,4268,4500,May-21; June-21; July-21; August-21; September-21,6/29/2021,968.14,7246.0,0.0,0.0,8214.14
1151,164461,2124,Match,Non_Exact,25.0,25.0,50500.0,1003.0,1450.0,0.0,4234,1450,April-21; May-21; June-21,4/14/2021,0.0,4350.0,0.0,0.0,10150.0
1152,164462,2128,Match,Non_Exact,25.0,25.0,110104.0,1000.0,4000.0,0.0,1800,4000,April-21; May-21; June-21,3/24/2021,0.0,5350.0,0.0,0.0,5350.0
1153,164463,2135,Match,Non_Exact,25.0,25.0,100500.0,2006.0,3300.0,0.0,704,3300,February-21; March-21; April-21; May-21; June-21; July-21,4/30/2021,0.0,0.0,0.0,0.0,6800.0
1154,164464,2128,Match,Exact,25.0,25.0,50700.0,1002.0,0.0,0.0,1067,0,0,5/13/2021,75.85,0.0,0.0,0.0,75.85
1155,164465,2136,Match,Non_Exact,25.0,25.0,201.0,2002.0,10000.0,0.0,1050,10000,April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21; February-21; March-21; April-21; May-21,7/5/2021,0.0,15000.0,0.0,0.0,15000.0
1156,164466,2126,Match,Non_Exact,25.0,25.0,50300.0,1009.0,0.0,0.0,3500,0,April-21; May-21; June-21,5/6/2021,0.0,6300.0,0.0,0.0,14700.0
1157,164467,2119,Match,Non_Exact,25.0,25.0,140102.0,1002.0,1500.0,0.0,0,1500,December-20; January-21; February-21; March-21; April-21,5/12/2021,0.0,2250.0,3750.0,0.0,9750.0
1158,164468,2121,Match,Non_Exact,25.0,25.0,101002.0,2018.0,0.0,0.0,1000,0,0,4/12/2021,0.0,4156.0,0.0,0.0,4156.0
1159,164469,2119,Tie,0,0.0,0.0,80401.0,2003.0,0.0,0.0,2800,0,April-21; May-21; June-21,4/2/2021,0.0,5100.0,0.0,0.0,5100.0
1160,164471,2121,No_Match,0,0.0,0.0,81900.0,4010.0,700.0,0.0,749,700,0,5/12/2021,0.0,0.0,4900.0,0.0,4900.0
1161,164472,2210,Match,Non_Exact,25.0,25.0,101002.0,2019.0,4158.0,0.0,600,4158,0,5/6/2021,0.0,0.0,10858.0,0.0,10858.0
1162,164473,2135,Match,Non_Exact,25.0,25.0,100800.0,6002.0,4765.0,0.0,2425,4765,January-21; February-21; April-21; May-21; June-21; July-21,4/23/2021,0.0,0.0,8866.0,0.0,8866.0
1163,164474,2125,Match,Non_Exact,25.0,25.0,60604.0,1001.0,0.0,0.0,0,0,April-21; May-21; June-21,4/16/2021,0.0,4476.0,0.0,0.0,4476.0
1164,164475,2136,Match,Non_Exact,25.0,25.0,202.0,2000.0,0.0,0.0,2700,0,March-21; April-21; May-21; June-21; July-21,5/18/2021,0.0,0.0,10800.0,0.0,10800.0
1165,164477,2119,Match,Non_Exact,25.0,25.0,140202.0,2001.0,0.0,0.0,2212,0,May-21; June-21; July-21,4/23/2021,0.0,6000.0,0.0,0.0,6000.0
1166,164478,2126,No_Match,0,25.0,25.0,101101.0,3006.0,0.0,0.0,2400,0,0,7/5/2021,0.0,4950.0,0.0,0.0,4950.0
1167,164479,2136,Tie,0,0.0,0.0,140300.0,2007.0,3000.0,0.0,3000,3000,July-21; August-21,5/12/2021,0.0,0.0,2200.0,0.0,2200.0
1168,164480,2119,Match,Exact,25.0,25.0,80100.0,1042.0,1700.0,0.0,645,1700,0,7/5/2021,0.0,0.0,8500.0,0.0,8500.0
1169,164481,2121,Match,Non_Exact,25.0,25.0,91700.0,3004.0,1875.0,0.0,0,1875,March-21; April-21; May-21; June-21; July-21; August-21,4/5/2021,0.0,0.0,5875.0,0.0,5875.0
1170,164482,2122,Match,Non_Exact,25.0,25.0,82100.0,3002.0,2000.0,0.0,167,2000,January-21; February-21; March-21; April-21; May-21; June-21; July-21,4/22/2021,0.0,0.0,14000.0,0.0,14000.0
1171,164498,2128,Match,Non_Exact,25.0,25.0,120700.0,1001.0,0.0,0.0,0,0,0,0,0.0,6225.0,0.0,0.0,6225.0
1172,164499,2118,Match,Non_Exact,25.0,25.0,50901.0,2001.0,0.0,0.0,565,0,May-21; July-21; August-21; September-21; October-21; November-21; December-21,5/23/2021,0.0,7500.0,0.0,0.0,7500.0
1173,164507,2134,Match,Non_Exact,25.0,25.0,71101.0,2003.0,2172.0,0.0,2368,2172,0,5/19/2021,0.0,0.0,7253.0,0.0,7253.0
1174,164517,2136,Match,Non_Exact,25.0,25.0,50901.0,1016.0,0.0,0.0,2200,0,June-21; July-21; August-21; September-21; October-21; November-21; December-21,0,0.0,6836.0,6000.0,0.0,12836.0
1175,164521,2118,Match,Non_Exact,25.0,25.0,140107.0,1015.0,0.0,0.0,45000,0,June-21; July-21; August-21; September-21,9/6/2021,0.0,0.0,8500.0,0.0,8500.0
1176,164606,2128,Match,Non_Exact,25.0,25.0,91700.0,1001.0,8250.0,0.0,0,8250,April-21; May-21,4/2/2021,0.0,0.0,15000.0,0.0,15000.0
1177,164608,2125,Match,Non_Exact,25.0,25.0,80601.0,2000.0,1613.0,4034.0,4139,5647,21-Sep,5/13/2021,1324.01,0.0,0.0,0.0,1324.01
1178,164609,2125,Match,Non_Exact,25.0,25.0,80601.0,2000.0,1613.0,4034.0,0,5647,February-21; March-21; April-21; May-21; June-21; July-21; August-21; September-21; October-21,7/7/2021,1324.01,0.0,0.0,0.0,1324.01
1179,164638,2131,Match,Non_Exact,25.0,25.0,90300.0,3003.0,0.0,0.0,3302,0,0,0,0.0,0.0,0.0,100.0,100.0
1180,164641,2124,Match,Non_Exact,25.0,25.0,90100.0,1007.0,0.0,1064.56,1441,1064.56,August-21; September-21; October-21; November-21; December-21,9/17/2021,908.24,900.0,593.0,0.0,2401.24
1181,164649,2128,Match,Non_Exact,25.0,25.0,70902.0,2000.0,0.0,0.0,73.84,0,0,8/23/2021,0.0,3240.0,5373.0,0.0,8613.0
1182,164676,2124,Match,Non_Exact,25.0,25.0,50500.0,1003.0,3600.0,666.0,5191,4266,June-20; July-20; August-20; September-20,9/2/2021,328.15,0.0,4950.0,0.0,5278.15
1183,164705,2120,Match,Non_Exact,25.0,25.0,101002.0,2014.0,0.0,0.0,2000,0,21-Oct,8/29/2021,0.0,0.0,1800.0,5400.0,7200.0
1184,164716,2119,Match,Non_Exact,25.0,25.0,92400.0,5001.0,0.0,1800.0,2000,1800,21-Aug,8/18/2021,1102.91,0.0,0.0,0.0,1102.91
1185,164729,2122,Match,Non_Exact,25.0,25.0,80900.0,1003.0,0.0,0.0,440,0,May-21; June-21; July-21; August-21; September-21; October-21; November-21,8/5/2021,0.0,4335.0,5780.0,0.0,10115.0
1186,164736,2126,Match,Exact,25.0,25.0,101102.0,1003.0,9800.0,2051.8,1000,11851.8,June-21; July-21; August-21; September-21; October-21; November-21; December-21,0,0.0,2300.0,12650.0,0.0,14950.0
1187,164745,2108,Tie,0,0.0,0.0,30302.0,1046.0,0.0,417.0,4152,417,March-21; April-21; May-21,0,0.0,0.0,6000.0,0.0,6000.0
1188,164779,2116,Match,Non_Exact,25.0,25.0,91400.0,1005.0,0.0,0.0,3000,0,July-21; August-21; September-21,9/6/2021,0.0,0.0,4652.0,0.0,4652.0
1189,164795,2120,Tie,0,0.0,0.0,70801.0,1005.0,0.0,0.0,3700,0,January-21; February-21; March-21; April-21; May-21; June-21,8/11/2021,0.0,0.0,15000.0,0.0,15000.0
1190,164850,2124,Match,Non_Exact,25.0,25.0,100200.0,2002.0,12800.0,0.0,2568,12800,21-Nov,9/1/2021,0.0,0.0,4000.0,0.0,15000.0
1191,164854,2124,Match,Non_Exact,25.0,25.0,140201.0,1015.0,0.0,192.0,512,192,September-21; October-21; November-21; December-21,9/14/2021,307.21,4950.0,1650.0,0.0,6907.21
1192,164891,2121,Match,Non_Exact,25.0,25.0,140400.0,7005.0,0.0,2580.01,388,2580.01,21-Aug,8/30/2021,1500.0,0.0,0.0,0.0,1500.0
1193,164911,2136,Tie,0,0.0,0.0,140400.0,1000.0,1940.0,110.0,0,2050,August-21; September-21; October-21; November-21; December-21,9/9/2021,42.59,5820.0,3880.0,0.0,9742.59
1194,164929,2128,Match,Non_Exact,25.0,25.0,82100.0,1007.0,0.0,4777.91,3200,4777.91,October-21; November-21; December-21,0,0.0,3255.0,1075.0,0.0,4330.0
1195,164931,2121,Match,Non_Exact,25.0,25.0,140400.0,6011.0,0.0,0.0,2700,0,May-21; June-21; July-21; August-21; September-21,9/6/2021,0.0,0.0,8500.0,0.0,8500.0
1196,164938,2125,Match,Non_Exact,25.0,25.0,82000.0,1003.0,8009.0,600.0,21000,8609,February-21; April-21; May-21,8/30/2021,0.0,0.0,4509.0,0.0,4509.0
1197,164973,2125,Match,Non_Exact,25.0,25.0,100100.0,4000.0,0.0,0.0,500,0,20-Oct,0,0.0,1000.0,14000.0,0.0,15000.0
1198,164978,2116,Match,Non_Exact,25.0,25.0,100400.0,2000.0,0.0,0.0,1296,0,October-21; November-21; December-21,0,0.0,3300.0,1100.0,0.0,4400.0
1199,164981,2135,Match,Non_Exact,25.0,25.0,91400.0,1001.0,0.0,149.1,3462.2,149.1,April-21; May-21; June-21; July-21; August-21; September-21,9/20/2021,184.1,0.0,4256.0,0.0,4440.1
1200,165012,2128,Match,Non_Exact,25.0,25.0,92200.0,2000.0,0.0,1231.48,1621,1231.48,June-21; July-21; August-21; September-21; October-21; November-21; December-21,9/6/2021,1500.0,1662.0,1662.0,0.0,4824.0
1201,165024,2130,Match,Non_Exact,25.0,25.0,130404.0,1005.0,0.0,0.0,360,0,0,0,307.41,0.0,0.0,0.0,307.41
1202,165027,2126,Match,Non_Exact,25.0,25.0,61000.0,1004.0,1800.0,0.0,0,1800,September-21; October-21; November-21; December-21,0,0.0,5400.0,1800.0,0.0,7200.0
1203,165029,2124,Match,Non_Exact,25.0,25.0,101002.0,3012.0,312.0,0.0,0,312,0,8/31/2021,203.35,0.0,0.0,0.0,203.35
1204,165032,2121,Match,Non_Exact,25.0,25.0,110502.0,2003.0,10750.0,0.0,0,10750,May-20; August-20; September-20; October-21; November-21,9/23/2021,875.93,3250.0,10750.0,0.0,14875.93
1205,165143,2121,Match,Non_Exact,25.0,25.0,10104.0,1003.0,1200.0,0.0,0,1200,21-Sep,9/6/2021,0.0,0.0,1200.0,1200.0,3600.0
1206,165199,2125,Match,Non_Exact,25.0,25.0,505.0,1002.0,0.0,1500.0,2000,1500,July-21; August-21; September-21; October-21,9/17/2021,1000.0,1000.0,13000.0,0.0,15000.0
1207,165208,2121,No_Match,0,0.0,0.0,81900.0,4003.0,0.0,0.0,1600,0,September-21; October-21; November-21; December-21,9/14/2021,0.0,3479.0,1656.0,1656.0,6791.0
1208,165210,2130,Match,Non_Exact,25.0,25.0,140202.0,1005.0,0.0,0.0,2770.14,0,June-21; July-21; August-21; September-21; October-21; November-21,0,0.0,4800.0,3000.0,0.0,7800.0
1209,165214,2128,Match,Non_Exact,25.0,25.0,80100.0,2000.0,12600.0,4000.0,2834,23800,May-21; May-21; June-21,5/4/2021,0.0,15000.0,0.0,0.0,15000.0
1210,165215,2118,Match,Non_Exact,25.0,25.0,80100.0,2000.0,1850.0,0.0,0,1850,0,0,0.0,15000.0,0.0,0.0,15000.0
1211,165216,2124,Match,Non_Exact,25.0,25.0,50901.0,3006.0,9800.0,0.0,1100,9800,July-21; July-21; August-21; September-21,7/2/2021,0.0,9800.0,0.0,0.0,9800.0
1212,165217,2129,Match,Non_Exact,25.0,25.0,80401.0,1000.0,2616.0,0.0,199,2616,0,8/11/2021,0.0,0.0,2616.0,0.0,2616.0
1213,165218,2210,Match,Non_Exact,25.0,25.0,100200.0,2004.0,2900.0,0.0,533,12206,April-21; April-21; May-21; June-21; July-21; August-21; September-21,4/27/2021,0.0,11209.05,0.0,0.0,11209.05
1214,165220,2128,Match,Non_Exact,25.0,25.0,61204.0,1018.0,11000.0,884.73,2000,15634.73,21-May,5/6/2021,0.0,15000.0,0.0,0.0,15000.0
1215,165221,2130,Match,Non_Exact,25.0,25.0,80401.0,2003.0,15000.0,0.0,2119.6,15000,0,7/29/2021,0.0,15000.0,0.0,0.0,15000.0
1216,165222,2128,Match,Exact,25.0,25.0,51101.0,1002.0,9080.0,0.0,1522,9080,0,6/4/2021,1500.0,0.0,0.0,0.0,1500.0
1217,165224,2125,Match,Non_Exact,25.0,25.0,81200.0,1000.0,4460.0,0.0,944,4460,21-Apr,4/5/2021,0.0,4460.0,0.0,0.0,4460.0
1218,165225,2128,Match,Exact,25.0,25.0,50500.0,1003.0,4500.0,0.0,1600,4500,21-Apr,4/14/2021,0.0,4500.0,0.0,0.0,4500.0
1219,165226,2128,Match,Non_Exact,25.0,25.0,90400.0,4000.0,2403.0,1015.0,989,3418,21-Jun,6/3/2021,0.0,2403.0,0.0,0.0,2403.0
1220,165227,2114,Match,Non_Exact,25.0,25.0,50901.0,2000.0,3900.0,2400.0,4000,11800,April-21; May-21; June-21; July-21,4/21/2021,0.0,7800.0,0.0,0.0,9100.0
1221,165228,2108,Match,Non_Exact,25.0,25.0,50400.0,2002.0,11200.0,0.0,1500,11200,21-Apr,4/30/2021,0.0,11200.0,0.0,0.0,11200.0
1222,165229,2124,Match,Non_Exact,25.0,25.0,20305.0,1006.0,3678.0,0.0,3100,3678,May-21; June-21; July-21; August-21,5/4/2021,0.0,7356.0,0.0,0.0,7356.0
1223,165230,2108,Tie,0,0.0,0.0,30302.0,1046.0,9700.0,465.62,3741.5,10165.62,21-May,5/12/2021,465.62,9700.0,0.0,0.0,10165.62
1224,165231,2124,Tie,0,0.0,0.0,92300.0,4000.0,5600.0,9058.8,4819,14658.8,21-May,5/13/2021,1500.0,5600.0,0.0,0.0,7100.0
1225,165232,2124,Match,Non_Exact,25.0,25.0,50400.0,2006.0,4500.0,0.0,1319,4500,21-May,5/28/2021,0.0,10500.0,0.0,0.0,10500.0
1226,165234,2121,Match,Non_Exact,25.0,25.0,100400.0,4003.0,10600.0,4550.0,0,15150,June-21; June-21,6/7/2021,1500.0,10600.0,0.0,0.0,12100.0
1227,165235,2124,Match,Non_Exact,25.0,25.0,60301.0,3006.0,2700.0,320.0,3200,3020,0,5/12/2021,0.0,7780.0,0.0,0.0,7780.0
1228,165236,2136,Match,Non_Exact,25.0,25.0,81900.0,4010.0,2800.0,2500.0,4268,14658.8,June-21; June-21; June-21; June-21; July-21; August-21,6/7/2021,1500.0,9400.0,0.0,0.0,10900.0
1229,165237,2119,Match,Non_Exact,25.0,25.0,100400.0,4000.0,1366.0,1590.2,2882,8938.2,July-21; August-21; September-21; October-21,6/29/2021,1500.0,2991.0,2363.0,0.0,6854.0
1230,165238,2122,Match,Non_Exact,25.0,25.0,140300.0,2008.0,4000.0,0.0,1200,10000,May-21; June-21; July-21; August-21,8/3/2021,0.0,7000.0,0.0,0.0,7000.0
1231,165242,2130,Match,Non_Exact,25.0,25.0,91700.0,1001.0,12462.0,8000.0,5900,20462,March-21; April-21; May-21; June-21; July-21; August-21; September-21,8/12/2021,461.0,2077.0,12462.0,0.0,15000.0
1232,165243,2122,Match,Non_Exact,25.0,25.0,91001.0,1007.0,8390.0,0.0,783,16178,February-21; March-21; April-21; May-21; June-21; July-21,8/3/2021,1500.0,12980.0,0.0,0.0,14480.0
1233,165244,2120,Match,Non_Exact,25.0,25.0,60700.0,1004.0,1250.0,520.0,2012,9270,21-Jun,8/3/2021,592.47,7512.0,0.0,0.0,8104.47
1234,165245,2120,Match,Non_Exact,25.0,25.0,110105.0,1015.0,3140.85,0.0,2048,13622.85,April-21; May-21; June-21; July-21,8/3/2021,0.0,13976.0,0.0,0.0,13976.0
1235,165247,2120,Match,Exact,25.0,25.0,80601.0,2002.0,3560.0,0.0,2000,11924,May-21; June-21; July-21; August-21,5/25/2021,0.0,3948.0,0.0,0.0,3948.0
1236,165248,2130,Match,Non_Exact,25.0,25.0,140106.0,1004.0,380.0,581.0,1077,2001,April-21; May-21; June-21,6/4/2021,581.26,590.78,0.0,0.0,1172.04
1237,165249,2125,Match,Non_Exact,25.0,25.0,92101.0,2003.0,0.0,5294.53,1249.8,5294.53,0,6/17/2021,1500.0,0.0,0.0,0.0,1500.0
1238,165250,2210,Match,Non_Exact,25.0,25.0,81102.0,2005.0,0.0,900.0,2268,900,0,6/9/2021,788.25,0.0,0.0,0.0,788.25
1239,165252,2124,Match,Non_Exact,25.0,25.0,60604.0,2010.0,2636.0,0.0,0,13180,April-21; May-21; June-21; July-21; August-21,5/14/2021,0.0,6590.0,0.0,0.0,6590.0
1240,165263,2124,Match,Non_Exact,25.0,25.0,92200.0,1006.0,0.0,0.0,750,18000,April-20; May-20; June-20; July-20; August-20; September-20; October-20; November-20; December-20; January-21,0,0.0,0.0,12000.0,0.0,12000.0
1241,165267,2128,Match,Non_Exact,25.0,25.0,100500.0,3005.0,975.0,0.0,334,6525,March-21; April-21; May-21,5/15/2021,0.0,3700.0,0.0,0.0,3700.0
1242,165269,2132,Match,Non_Exact,25.0,25.0,50901.0,1016.0,0.0,0.0,3700,0,0,8/16/2021,0.0,6455.0,3000.0,0.0,9455.0
1243,165270,2131,Match,Non_Exact,25.0,25.0,91500.0,2004.0,4574.0,0.0,0,4574,21-Apr,4/23/2021,0.0,4574.0,0.0,0.0,4574.0
1244,165271,2128,Match,Exact,25.0,25.0,51101.0,1009.0,1500.0,0.0,800,4500,May-21; June-21,5/14/2021,319.17,3000.0,0.0,0.0,3319.17
1245,165272,2111,Match,Non_Exact,25.0,25.0,805.0,1006.0,3300.0,0.0,3920,3300,21-May,4/16/2021,0.0,3300.0,0.0,0.0,3300.0
1246,165273,2124,Match,Non_Exact,25.0,25.0,50700.0,1001.0,14700.0,0.0,3300,14700,21-Mar,5/20/2021,0.0,11000.0,0.0,0.0,11000.0
1247,165274,2128,Match,Non_Exact,25.0,25.0,70202.0,1010.0,0.0,0.0,1070.04,7200,May-21; June-21; July-21,5/20/2021,0.0,3600.0,0.0,0.0,3600.0
1248,165275,2128,Match,Non_Exact,25.0,25.0,130404.0,1002.0,3200.0,0.0,3500,6600,May-21; May-21,5/20/2021,0.0,5250.0,0.0,0.0,5250.0
1249,165276,2128,Match,Non_Exact,25.0,25.0,100400.0,1003.0,2400.0,940.13,4000,17740.13,August-21; September-21; October-21,7/19/2021,940.13,9600.0,1.0,0.0,15001.0
1250,165277,2210,Match,Non_Exact,25.0,25.0,70104.0,1022.0,0.0,1100.0,2468,1100,0,7/7/2021,1358.81,0.0,0.0,0.0,1358.81
1251,165279,2135,Match,Non_Exact,25.0,25.0,60604.0,2010.0,0.0,0.0,3000,0,July-21; August-21; September-21,8/12/2021,0.0,3954.0,0.0,0.0,3954.0
1252,165280,2115,Match,Non_Exact,25.0,25.0,92300.0,2000.0,0.0,0.0,2094.46,0,September-21; October-21; November-21,8/31/2021,0.0,9160.0,0.0,0.0,9160.0
1253,165281,2130,Match,Non_Exact,25.0,25.0,603.0,1000.0,2688.0,521.29,4152,8424.49,July-21; August-21; September-21; October-21,7/28/2021,521.29,4311.0,1792.0,1937.0,12872.29
1254,165282,2130,No_Match,0,0.0,0.0,120201.0,2015.0,4004.0,0.0,427,10010,August-21; September-21; October-21,7/28/2021,0.0,7007.0,0.0,0.0,7007.0
1255,165283,2118,Match,Non_Exact,25.0,25.0,301.0,1006.0,2300.0,0.0,2300,16100,July-21; August-21; September-21,8/4/2021,0.0,6900.0,6900.0,0.0,13800.0
1256,165286,2125,Tie,0,0.0,0.0,91400.0,1009.0,3544.0,0.0,1083,8860,August-21; September-21; October-21,7/29/2021,0.0,2658.0,3544.0,0.0,6202.0
1257,165288,2119,Tie,0,0.0,0.0,81400.0,2012.0,950.0,170.0,0,9670,February-21; February-21; March-21; April-21; June-21; June-21; July-21; August-21,6/3/2021,0.0,4750.0,0.0,0.0,4750.0
1258,165289,2136,Match,Exact,25.0,25.0,140202.0,5000.0,950.0,170.0,0,1120,0,0,0.0,4750.0,0.0,0.0,4750.0
1259,165290,2111,Match,Non_Exact,25.0,25.0,82000.0,1003.0,2476.0,0.0,540,16690,March-21; April-21; May-21,5/21/2021,0.0,2873.0,0.0,0.0,2873.0
1260,165291,2115,Match,Non_Exact,25.0,25.0,140201.0,1006.0,3300.0,1200.0,2600,15700,March-21; April-21; May-21; June-21,6/15/2021,0.0,0.0,6600.0,0.0,13200.0
1261,165293,2122,Tie,0,0.0,0.0,92101.0,3011.0,0.0,0.0,1520,7830,August-21; September-21; October-21,7/27/2021,0.0,4520.0,0.0,0.0,4520.0
1262,165294,2125,Match,Non_Exact,25.0,25.0,10403.0,2002.0,0.0,0.0,1000,10850,May-21; June-21; July-21; August-21,6/14/2021,0.0,6200.0,0.0,0.0,6200.0
1263,165295,2121,Match,Non_Exact,25.0,25.0,140400.0,7005.0,1156.0,264.21,#Error!,#Error!,May-21; June-21; July-21; August-21,5/28/2021,0.0,4620.0,0.0,0.0,4620.0
1264,165300,2119,Match,Non_Exact,25.0,25.0,50700.0,1003.0,8400.0,0.0,1600,30800,December-20; January-21; February-21; March-21; April-21; May-21,4/16/2021,0.0,15000.0,0.0,0.0,15000.0
1265,165302,2121,Match,Non_Exact,25.0,25.0,301.0,4003.0,0.0,0.0,1756,5700,May-21; June-21; July-21; August-21; September-21; October-21,4/22/2021,0.0,2850.0,0.0,0.0,2850.0
1266,165304,2111,Match,Non_Exact,25.0,25.0,100800.0,6002.0,19000.0,2125.23,2000,36725.23,June-21; July-21; August-21,5/28/2021,0.0,7950.0,0.0,0.0,7950.0
1267,165306,2111,Match,Non_Exact,25.0,25.0,60604.0,1003.0,650.0,120.0,4000,5120,May-21; June-21; July-21; August-21; September-21; October-21,0,0.0,4275.0,2000.0,0.0,6275.0
1268,165308,2128,Match,Non_Exact,25.0,25.0,91500.0,1000.0,0.0,735.28,0,735.28,April-21; May-21,9/17/2021,735.48,0.0,997.0,0.0,1732.48
1269,165310,2124,Match,Non_Exact,25.0,25.0,50700.0,3004.0,4200.0,0.0,2800,21000,September-20; April-21; May-21; June-21; July-21,5/5/2021,0.0,12600.0,0.0,0.0,12600.0
